molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
143461,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1,,,0,626.07,6.6,6.577450979992872,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
143499,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1,,,0,626.07,6.6,6.926967005411302,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
143647,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,,,0,575.63,6.93,6.132668385910208,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,3,0.3333333333333333,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
143705,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Cc1ccccc1,,,0,569.6,6.32,6.1938200260161125,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=C(Cc1ccccc1)NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1,0,0.933,True
143703,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Oc1ccccc1,,,0,571.57,6.75,6.107905397309519,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=C(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)Oc1ccccc1,0,0.933,True
143749,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cn(C)cn1,,,0,595.62,4.68,6.468521082957745,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1c[nH]cn1,1,0.933,True
143852,O=C(OC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,,,0,542.53,6.48,8.397940008672037,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=C(OC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
143634,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,,,0,607.63,5.61,6.7993350525768745,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,3,0.3333333333333333,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
143857,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2[nH]ccc2c1,,,0,630.66,6.42,7.154901959985743,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccc2[nH]ccc2c1,0,0.933,True
143891,[O-][S+]1CC2(CCN(CC[C@H](COCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,,,0,528.55,6.84,8.397940008672037,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,c1ccc(COC[C@@H](CCN2CCC3(CC2)C[SH+]c2ccccc23)c2ccccc2)cc1,0,0.933,True
143816,CCN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,,,0,621.65,6.0,6.795880017344075,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
144029,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,,,0,558.6,4.36,6.018760495795066,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,c1ccc(CCCN2CCC3(CC2)C[SH+]c2ccccc23)cc1,1,0.933,True
143889,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,,,0,652.62,5.52,6.688424994129407,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
143890,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,,,0,652.62,5.52,6.460455525668362,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
144070,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)Cc1ccccc1,,,0,605.65,6.08,6.614573994178928,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S(=O)(Cc1ccccc1)NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1,0,0.933,True
144123,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O,,,0,529.56,4.51,6.447288341406727,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,c1ccc(CCCN2CCC3(CC2)C[SH+]c2ccccc23)cc1,1,0.933,True
144151,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCC1,,,0,583.65,5.83,6.650501969388383,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)C1CCCC1,0,0.933,True
144161,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,,,0,561.6,6.59,5.795880017344075,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
144072,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,,,0,613.65,5.67,6.420909250824263,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,2,0.5,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3cccs3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
144163,CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1,,,0,557.59,6.42,6.0,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CC[C@H](CNCc3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
144272,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,,,0,597.66,6.0,7.221848749616356,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1cccs1,0,0.933,True
145629,COc1ccccc1CN[C@H]1CCCN[C@@]12CCc1ccccc12,,,0,322.45,3.38,6.0,SINGLE PROTEIN,Homo sapiens,Substance-P receptor,B,8,0,1,1,1.0,c1ccc(CN[C@H]2CCCN[C@@]23CCc2ccccc23)cc1,1,0.933,True
145659,COc1ccccc1CN[C@H]1CCCN[C@]12CCc1ccccc12,,,0,322.45,3.38,7.400007822415902,SINGLE PROTEIN,Homo sapiens,Substance-P receptor,B,8,0,1,1,1.0,c1ccc(CN[C@H]2CCCN[C@]23CCc2ccccc23)cc1,1,0.933,True
147400,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(F)cc1)S(=O)(=O)c1ccccc1,,,0,540.73,4.78,6.2441251443275085,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,1,0.933,True
147401,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)C1CCCCC1)S(=O)(=O)c1ccccc1,,,0,528.78,5.05,6.0,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)C[SH+]c1ccccc12)C1CCCCC1)c1ccccc1,0,0.933,True
147524,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccsc1)S(=O)(=O)c1ccccc1,,,0,528.77,4.7,7.0,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccsc1)c1ccccc1,1,0.933,True
147538,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)C1CCCCC1)S(=O)(=O)c1ccccc1,,,0,544.78,4.71,6.0,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)C3CCCCC3)CC2)c2ccccc21,1,0.933,True
147713,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1,,,0,557.18,5.29,6.568636235841013,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
147732,CN(CC(CCN1CCC2(CC1)CSc1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,,,0,506.74,5.62,6.346787486224656,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)CSc1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
147737,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccccc1,,,0,566.75,4.36,6.698970004336019,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccc2c(c1)OCO2)c1ccccc1,1,0.933,True
147693,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccccc1Cl)S(=O)(=O)c1ccccc1,,,0,573.18,4.96,5.886056647693163,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,1,0.933,True
147752,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1Cl)S(=O)(=O)c1ccccc1,,,0,557.18,5.29,5.698970004336019,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
147721,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1,,,0,607.63,5.61,6.958607314841775,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,0.933,True
147751,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,,,0,538.74,4.3,7.522878745280337,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)c3ccccc3)CC2)c2ccccc21,1,0.933,True
147764,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccccc1,,,0,582.74,4.03,7.096910013008056,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CC[C@H](CNS(=O)(=O)c3ccccc3)c3ccc4c(c3)OCO4)CC2)c2ccccc21,1,0.933,True
148006,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1,,,0,591.63,5.94,7.045757490560675,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1,0,0.933,True
147772,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccsc1)S(=O)(=O)c1ccccc1,,,0,544.76,4.36,7.301029995663981,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)c3ccsc3)CC2)c2ccccc21,1,0.933,True
148232,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccs1)S(=O)(=O)c1ccccc1,,,0,528.77,4.7,6.7447274948966935,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S(=O)(NCC(CCN1CCC2(CC1)C[SH+]c1ccccc12)c1cccs1)c1ccccc1,1,0.933,True
148186,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccs1)S(=O)(=O)c1ccccc1,,,0,544.76,4.36,6.958607314841775,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=S1(=O)CC2(CCN(CCC(CNS(=O)(=O)c3ccccc3)c3cccs3)CC2)c2ccccc21,1,0.933,True
151410,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,,,0,520.72,4.25,7.363624019336913,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,3,0.3333333333333333,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[SH+]c2ccccc23)[C@@H](c2ccccc2)C1,1,0.933,True
152617,CC(=N)NCCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,,,0,498.63,3.7,8.286300036987582,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1c4[nH]c5ccccc5c4CC4C(C2)N(CC2CC2)CC[C@@]341,1,0.933,True
158618,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(O)C1C5,,,0,487.0,4.97,7.159379381312206,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,2,2,1.0,c1ccc(-c2cnc3c(c2)CC2C4Cc5cccc6c5C2(CCN4)[C@H]3O6)cc1,1,0.933,True
158752,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2n[nH]cc2C[C@@]3(O)C1C5,,,0,365.43,1.98,7.22400945879233,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1c4n[nH]cc4CC4C(C2)NCCC341,1,0.933,True
158835,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5,,,0,428.53,4.04,6.301029995663981,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1c4[nH]c5ccccc5c4CC4C(C2)NCCC341,1,0.933,True
159329,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2C(=O)/C(=C/c2ccccc2)C[C@@]3(O)C1C5,,,0,429.52,3.39,6.6777807052660805,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,O=C1/C(=C/c2ccccc2)CC2C3Cc4cccc5c4C2(CCN3)[C@H]1O5,1,0.933,True
159509,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2oc4ccccc4c2C[C@@]3(O)C1C5,,,0,429.52,4.31,7.356547323513813,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1c4oc5ccccc5c4CC4C(C2)NCCC341,1,0.933,True
159510,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2C(=O)C2(Cc4ccccc4C2)C[C@@]3(O)C1C5,,,0,443.54,3.09,6.362062049205427,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,3,1.0,O=C1[C@@H]2Oc3cccc4c3C23CCNC(C4)C3CC12Cc1ccccc1C2,1,0.933,True
159538,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(O)C1C5,,,0,501.03,5.28,6.585026652029182,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1ccc(-c2cnc3c(c2)CC2C4Cc5cccc6c5C2(CCN4)[C@H]3O6)cc1,0,0.933,True
159909,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2oc4ccccc4c2C[C@@]3(O)C1C5,,,0,415.49,4.0,6.73627160058217,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1c4oc5ccccc5c4CC4C(C2)NCCC341,1,0.933,True
159957,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5,,,0,414.51,3.74,8.327902142064282,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1c4[nH]c5ccccc5c4CC4C(C2)NCCC341,1,0.933,True
159978,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2n[nH]cc2C[C@@]3(O)C1C5,,,0,379.46,2.28,5.56421353222706,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,2,2,1.0,c1cc2c3c(c1)O[C@H]1c4n[nH]cc4CC4C(C2)NCCC341,1,0.933,True
163503,O=C1c2ccccc2CC12CCN(CCc1cccc3ccccc13)CC2,,,0,355.48,4.9,7.215085319241646,SINGLE PROTEIN,Homo sapiens,"Alpha-1D adrenergic receptor, Alpha-1B adrenergic receptor, Alpha-1A adrenergic receptor",B,9,0,3,3,1.0,O=C1c2ccccc2CC12CCN(CCc1cccc3ccccc13)CC2,1,1.0,True
164372,Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,NALTRIBEN,,0,415.49,3.84,10.886056647693165,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1c4oc5ccccc5c4CC4[C@@H](C2)N(CC2CC2)CC[C@@]341,1,0.933,True
164404,O=C1/C(=C\c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,0,429.52,3.22,8.63259072329229,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Mu-type opioid receptor",B,8,0,2,3,0.6666666666666666,O=C1/C(=C\c2ccccc2)CC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,0.933,True
172275,O=C1CC2(CCN(CCC(CN3C(=O)N[C@H](Cc4ccccc4)C3=O)c3cccc(Cl)c3)CC2)c2ccccc21,,,0,556.11,5.6,6.698970004336019,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=C1CC2(CCN(CCC(CN3C(=O)N[C@H](Cc4ccccc4)C3=O)c3ccccc3)CC2)c2ccccc21,0,0.933,True
172274,O=C1CC2(CCN(CCC(CN3C(=O)N[C@H](c4ccccc4)C3=O)c3cccc(Cl)c3)CC2)c2ccccc21,,,0,542.08,5.73,6.217527375833714,SINGLE PROTEIN,Homo sapiens,C-C chemokine receptor type 5,B,8,0,1,1,1.0,O=C1CC2(CCN(CCC(CN3C(=O)N[C@H](c4ccccc4)C3=O)c3ccccc3)CC2)c2ccccc21,0,0.933,True
173204,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2CC12CCCCC2,,,0,438.02,4.75,5.806041021980813,SINGLE PROTEIN,Homo sapiens,D(4) dopamine receptor,B,8,0,1,1,1.0,O=C(CN1CCN(Cc2ccccc2)CC1)N1c2ccccc2CC12CCCCC2,1,0.933,True
173748,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(=O)(=O)CC(=O)NCCCCCCNC(=O)CCCC[C@@H]1SCC3NC(=O)NC31)c1ccccc12,,,0,897.18,2.65,9.69897000433602,SINGLE PROTEIN,Homo sapiens,Growth hormone secretagogue receptor type 1,B,8,0,1,1,1.0,O=C(CCCC[C@@H]1SCC2NC(=O)NC21)NCCCCCCNC(=O)CS(=O)(=O)N1CC2(CCN(C(=O)CCOCc3ccccc3)CC2)c2ccccc21,1,0.933,True
174034,Oc1cccc2c1O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,,,0,299.41,3.31,8.270623959565143,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1, Kappa-type opioid receptor, Mu-type opioid receptor",B,8,0,4,10,0.4,c1ccc2c(c1)O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,1,0.933,True
174167,COc1cccc2c1O[C@H]1[C@@H](O)CC[C@H]3CN(CC4CC4)CC[C@@]231,,,0,329.44,2.58,6.605562442112292,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,c1ccc2c(c1)O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,1,0.933,True
174202,COc1cccc2c1O[C@H]1C(=O)CC[C@H]3CN(CC4CC4)CC[C@@]231,,,0,327.42,2.79,6.055517327849831,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,O=C1CC[C@H]2CN(CC3CC3)CC[C@@]23c2ccccc2O[C@@H]13,1,0.933,True
174203,O=C1CC[C@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,,,0,313.4,2.49,7.408151595682659,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,O=C1CC[C@H]2CN(CC3CC3)CC[C@@]23c2ccccc2O[C@@H]13,1,0.933,True
174242,O=C1CC[C@@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,,,0,313.4,2.49,6.69076675390046,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,O=C1CC[C@@H]2CN(CC3CC3)CC[C@@]23c2ccccc2O[C@@H]13,1,0.933,True
174258,Oc1cccc2c1O[C@H]1[C@H](O)CC[C@@H]3CN(CC4CC4)CC[C@@]231,,,0,315.41,2.28,7.272577569995745,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,c1ccc2c(c1)O[C@H]1CCC[C@@H]3CN(CC4CC4)CC[C@@]231,1,0.933,True
174296,CN1CC[C@]23c4cccc(O)c4O[C@H]2C(=O)CC[C@H]3C1,,,0,273.33,1.71,6.377787213913532,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,O=C1CC[C@H]2CNCC[C@@]23c2ccccc2O[C@@H]13,1,0.933,True
174627,Oc1cccc2c1O[C@H]1[C@@H](O)CC[C@H]3CN(CC4CC4)CC[C@@]231,,,0,315.41,2.28,7.030240373690691,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Sigma non-opioid intracellular receptor 1",B,8,0,2,2,1.0,c1ccc2c(c1)O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,1,0.933,True
175680,COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(NC(=O)/C=C/c5ccc([N+](=O)[O-])cc5)C(C2)N(C)CCC314,,,0,487.51,2.57,7.254739845318325,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,2,2,1.0,O=C(/C=C/c1ccccc1)N[C@@]12C=CC(=O)[C@@H]3Oc4cccc5c4C31CCNC2C5,1,0.933,True
